"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8","Other_species9","Other_species10","Other_species11","Other_species12","Other_species13","Other_species14","Other_species15","Other_species16","Other_species17","Other_species18","Other_species19","Other_species20","Other_species21","Other_species22","Other_species23","Other_species24","Other_species25","Other_species26","Other_species27","Other_species28","Other_species29","Other_species30","Species","Path"
447407,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","Córdoba, Córdoba, Andalucía",37.9413,-4.8958,"call, female, flight call, male, song","//www.xeno-canto.org/447407/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/447407","B","?","2018-02-22","260","XC447407-songscape 8-7 puente de la caballera 22-02-2018.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC447407-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC447407-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC447407-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC447407-full.png","21:45","2018-12-25",NA,"Parte 7 de 12. Paisaje sonoro grabado en una zona umbría de bosque mixto mediterráneo cerca de la garganta de un río. En la orilla del frente hay unas buitreras ubicadas en unos riscos.","no","no","Turdus merula","Turdus philomelos","Alectoris rufa","Gyps fulvus","Cyanistes caeruleus","Parus major","Sylvia melanocephala","Prunella modularis","Coccothraustes coccothraustes","Lophophanes cristatus","Fringilla coelebs","Chloris chloris","Garrulus glandarius","Certhia brachydactyla","Regulus ignicapilla","Aegithalos caudatus","Columba palumbus","Troglodytes troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-447407.mp3"
387437,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","el planerón, belchite, zaragoza, aragón",41.2784,-0.7328,"call, female, flight call, male, song","//www.xeno-canto.org/387437/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/387437","no score","?","2017-04-24","?","XC387437-songscape 3-4 el planerón 24-04-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC387437-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC387437-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC387437-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC387437-full.png","14:32","2017-09-25",NA,"Parte 4 de 8. Paisaje sonoro extraído en una zona de matorral ralo de mediano porte cerca de un muro semiderrumbado.","unknown","unknown","Merops apiaster","Burhinus oedicnemus","Pterocles alchata","Pyrrhocorax pyrrhocorax","Coloeus monedula","Oenanthe hispanica","Sylvia conspicillata","Galerida cristata","Calandrella brachydactyla","Alaudala rufescens","Melanocorypha calandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-387437.mp3"
383228,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","río guadalmellato, córdoba, andalucía",38.0306,-4.6698,"call, female, flight call, male, song","//www.xeno-canto.org/383228/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/383228","no score","?","2017-03-23","?","XC383228-songscape 2 río guadalmellato 23-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383228-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383228-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383228-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383228-full.png","6:21","2017-08-17",NA,"Paisaje sonoro extraído en un bosque mediterráneo de pinos, eucaliptos y quercíneas en zona escarpada.","no","no","Sylvia atricapilla","Cyanistes caeruleus","Turdus merula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-383228.mp3"
358240,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","doñana visitable, sevilla, andalucía",37.1058,-6.2577,"call, female, flight call, male, song","//www.xeno-canto.org/358240/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/358240","no score","?","2017-01-28","?","XC358240-songscape 8-3 entremuros 28-01-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358240-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358240-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358240-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358240-full.png","14:31","2017-03-08",NA,"Parte 3 de 13. Paisaje sonoro grabado en una zona inundada rodeada de praderas de almajo. Este audio ocupa la última parte de la noche y el amanecer. En la zona nocturna se oyen flamencos y gansos, mientras el resto de especies aparece al abrir el día.","no","no","Ardea cinerea","Egretta garzetta","Anser anser","Anas acuta","Anas crecca","Mareca penelope","Anas platyrhynchos","Grus grus","Phoenicopterus roseus","Himantopus himantopus","Galerida cristata","Melanocorypha calandra","Alaudala rufescens","Cisticola juncidis","Luscinia svecica","Anthus pratensis","Saxicola rubicola","Emberiza calandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-358240.mp3"
397031,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","arroyo guadairilla, alcalá de guadaira, sevilla, andalucía",37.3072,-5.8286,"begging call, call, female, flight call, juvenile, male, song","//www.xeno-canto.org/397031/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/397031","A","?","2017-06-03","?","XC397031-songscape 1-6 arroyo guadairilla 03-06-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC397031-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC397031-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC397031-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC397031-full.png","21:48","2017-12-26",NA,"Parte 6 de 14. Paisaje sonoro grabado en un arroyo con una olmeda y zarzal ubicado en una llanura deforestada y dedicada a los cultivos.","no","no","Alcedo atthis","Merops apiaster","Certhia brachydactyla","Sylvia melanocephala","Iduna opaca","Cettia cetti","Luscinia megarhynchos","Cisticola juncidis","Turdus merula","Passer hispaniolensis","Chloris chloris","Serinus serinus","Carduelis carduelis","Galerida cristata","Parus major","Cyanistes caeruleus","Sturnus unicolor","Emberiza calandra","Hirundo rustica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-397031.mp3"
448679,"Sonus","naturalis","","Soundscape","Esperanza Poveda","Spain","Córdoba, Córdoba, Andalucía",37.9321,-4.9446,"call, drumming, female, flight call, male, song","//www.xeno-canto.org/448679/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/448679","B","?","2018-01-04","550","XC448679-songscape 1-3 castañar de valdejetas 04-01-2018.mp3","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC448679-small.png","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC448679-med.png","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC448679-large.png","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC448679-full.png","21:45","2019-01-04",NA,"Parte 3 de 6. paisaje sonoro grabado en un bosque mixto de castaños y pinos con matorral noble de madroños y durillos sobre todo.","no","no","Lophophanes cristatus","Aegithalos caudatus","Parus major","Sylvia atricapilla","Erithacus rubecula","Cyanistes caeruleus","Regulus ignicapilla","Phylloscopus collybita","Spinus spinus","Turdus philomelos","Dendrocopos major","Sitta europaea","Troglodytes troglodytes","Sylvia melanocephala","Certhia brachydactyla","Coccothraustes coccothraustes","Turdus merula","Columba palumbus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-448679.mp3"
336380,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","brazo del este, sevilla, andalucía",37.0951,-6.0386,"alarm call, call, female, flight call, male, song","//www.xeno-canto.org/336380/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/336380","B","?","2016-07-05","?","XC336380-songscape 6-4 brazo del este 05-07-2016.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC336380-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC336380-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC336380-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC336380-full.png","10:53","2016-09-28",NA,"Parte 4 de 5. Paisajes sonoro extraído en un carrizal cerca de aguas más abiertas salpicadas de eneas donde una colonia de fumareles se está instalando. El carricero común y el tordal suenan bastante lejanos y el fumarel común sólo interviene en la parte 5.","yes","no","Chlidonias hybrida","Chlidonias niger","Chroicocephalus ridibundus","Gallinula chloropus","Porphyrio porphyrio","Galerida cristata","Acrocephalus scirpaceus","Acrocephalus arundinaceus","Cisticola juncidis","Motacilla flava","Locustella luscinioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-336380.mp3"
358250,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","doñana visitable, sevilla, andalucía",37.1058,-6.2577,"call, female, flight call, male, song","//www.xeno-canto.org/358250/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/358250","no score","?","2017-01-28","?","XC358250-songscape 8-13 entremuros 28-01-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358250-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358250-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358250-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC358250-full.png","14:31","2017-03-08",NA,"Parte 13 de 13. Paisaje sonoro grabado en una zona inundada rodeada de praderas de almajo. Este audio ocupa la última parte de la noche y el amanecer. En la zona nocturna se oyen flamencos y gansos, mientras el resto de especies aparece al abrir el día.","no","no","Ardea cinerea","Egretta garzetta","Anser anser","Anas acuta","Anas crecca","Mareca penelope","Anas platyrhynchos","Grus grus","Phoenicopterus roseus","Himantopus himantopus","Galerida cristata","Melanocorypha calandra","Alaudala rufescens","Cisticola juncidis","Luscinia svecica","Anthus pratensis","Saxicola rubicola","Emberiza calandra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-358250.mp3"
411631,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","arroyo bejarano, córdoba, andalucía",37.9366,-4.8703,"call, female, flight call, male, song","//www.xeno-canto.org/411631/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/411631","B","?","2017-11-06","420","XC411631-songscape 3-1 arroyo bejarano 06-11-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC411631-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC411631-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC411631-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC411631-full.png","21:44","2018-04-21",NA,"Parte 1 de 3: paisaje sonoro grabado en una rivera con bastante matorral y muchos árboles muertos.","no","no","Phylloscopus collybita","Parus major","Erithacus rubecula","Troglodytes troglodytes","Turdus merula","Spinus spinus","Sylvia melanocephala","Aegithalos caudatus","Fringilla montifringilla","Sitta europaea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-411631.mp3"
373438,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","campos de hernán perea, sierra de segura, jaén, andalucía",38.0297,-2.6535,"call, female, flight call, male, song","//www.xeno-canto.org/373438/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/373438","B","?","2017-04-13","?","XC373438-songscape 1-2 campos de hernán perea 13-04-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC373438-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC373438-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC373438-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC373438-full.png","12:53","2017-06-02",NA,"Parte 2 de 9. Paisaje sonoro extraído en un pequeño manantial cuyo chorro ha labrado un cuenco en la roca donde se bañan y beben los diversos pájaros de la zona. En el entorno hay un denso bosque de varios tipos de pinos, de chopos y también cedros y pinsapos plantados por el icona.","no","no","Cuculus canorus","Columba palumbus","Parus major","Periparus ater","Garrulus glandarius","Pyrrhocorax pyrrhocorax","Sylvia atricapilla","Erithacus rubecula","Loxia curvirostra","Fringilla coelebs","Linaria cannabina","Petronia petronia","Emberiza cirlus","Turdus merula","Troglodytes troglodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-373438.mp3"
381712,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","doñana visitable, sevilla, andalucía",37.1058,-6.2577,"call, female, flight call, male, song","//www.xeno-canto.org/381712/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/381712","no score","?","2017-03-20","?","XC381712-songscape 3-1 doñana visitable 20-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC381712-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC381712-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC381712-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC381712-full.png","12:26","2017-08-01",NA,"Parte 1 de 3. Paisaje sonoro extraído en una zona de marisma abierta con algún taray en las orillas y rodeada de praderas de almajo.","no","no","Tachybaptus ruficollis","Fulica atra","Gallinula chloropus","Porphyrio porphyrio","Milvus migrans","Motacilla flava","Melanocorypha calandra","Emberiza calandra","Cisticola juncidis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-381712.mp3"
446222,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","Córdoba, Córdoba, Andalucía",37.951,-4.963,"call, female, flight call, male, song","//www.xeno-canto.org/446222/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/446222","B","?","2018-01-18","180","XC446222-songscape 16-2 puente de los boquerones 18-01-2018.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC446222-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC446222-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC446222-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC446222-full.png","21:44","2018-12-16",NA,"Parte 2 de 6. Paisaje sonoro grabado en un antiguo bosque de olmos que murió a causa de una epidemia de grafiosis y que ha sido sustituído por un matorral principalmente de juncos y tarajes.","no","no","Turdus merula","Turdus philomelos","Erithacus rubecula","Troglodytes troglodytes","Parus major","Emberiza cirlus","Phylloscopus collybita","Cyanistes caeruleus","Certhia brachydactyla","Sitta europaea","Prunella modularis","Dendrocopos major","Chloris chloris","Coccothraustes coccothraustes","Sturnus unicolor","Corvus corax","Fringilla coelebs","Sylvia melanocephala","Carduelis carduelis","Sylvia atricapilla","Spinus spinus","Motacilla alba",NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-446222.mp3"
356817,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","doñana visitable, sevilla, andalucía",37.1058,-6.2577,"call, female, flight call, male, song","//www.xeno-canto.org/356817/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/356817","no score","?","2017-01-28","?","XC356817-songscape 2-9 entremuros 28-01-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC356817-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC356817-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC356817-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC356817-full.png","14:31","2017-02-25",NA,"parte 9 de 37. Paisaje sonoro grabado en la última parte de la noche y al amanecer. En la parte nocturna se escuchan sobre todo la focha común y el calamón, añadiéndose las grullas y paseriformes al amanecer. además de aves en la parte nocturna se escuchan sapillos moteados ibéricos, Pelodytes Ibericus, y ranitas meridionales, hyla Meridionalis.","no","no","Tyto alba","Himantopus himantopus","Gallinula chloropus","Fulica atra","Porphyrio porphyrio","Tachybaptus ruficollis","Anser anser","Grus grus","Alcedo atthis","Anthus pratensis","Sturnus unicolor","Motacilla alba","Emberiza calandra","Emberiza schoeniclus","Serinus serinus","Chloris chloris","Carduelis carduelis","Galerida cristata","Melanocorypha calandra","Passer hispaniolensis","Corvus corax",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-356817.mp3"
172725,"Sonus","naturalis","","Soundscape","david m","United Kingdom","Suffolk Coastal District, Suffolk, England",52.0689,1.5147,"call, female, male, song","//www.xeno-canto.org/172725/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/172725","A","06:00","2009-06-18","0","XC172725-T01.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172725-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172725-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172725-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC172725-full.png","4:10","2014-04-07",NA,"RSPB Havergate Island soundscape ... Belpers lagoon ... not filtered ... parabolic ... lots of shipping rumble ... and sheep ...","yes","no","Recurvirostra avosetta","Haematopus ostralegus","Tadorna tadorna","Larus canus","Larus argentatus","Chroicocephalus ridibundus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-172725.mp3"
383305,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","arroyo algarbe, hinojos, huelva, andalucía",37.3006,-6.3783,"call, female, flight call, male, song","//www.xeno-canto.org/383305/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/383305","no score","?","2017-03-30","?","XC383305-songscape 2-2 arroyo algarbe 30-03-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383305-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383305-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383305-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC383305-full.png","10:53","2017-08-17",NA,"Parte 2 de 2. Paisaje sonoro extraído en un olivar con linde de cañas. Está llegando el anochecer y se escuchan varias especies de insectos nocturnos empezando a cantar.","no","no","Jynx torquilla","Upupa epops","Cuculus canorus","Merops apiaster","Cisticola juncidis","Parus major","Cyanistes caeruleus","Luscinia megarhynchos","Carduelis carduelis","Chloris chloris","Serinus serinus","Sylvia melanocephala","Sylvia atricapilla","Cettia cetti","Troglodytes troglodytes","Turdus merula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-383305.mp3"
322006,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","arroyo algarbe, hinojos, huelva, andalucía",37.3006,-6.3783,"call, female, male, song","//www.xeno-canto.org/322006/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/322006","B","?","2016-05-28","?","XC322006-songscape 2-6 arroyo los centinales 28-05-2016.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC322006-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC322006-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC322006-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC322006-full.png","14:30","2016-06-17",NA,"Parte 6 de 17. Grabación en plena noche con ruiseñores machos cantando y cárabos. El ruiseñor es de los pocos pájaros que canta de noche. El audio conserva algo de ruido de fondo, pero no se ha filtrado más para no perjudicar la sonoridad del paisaje. Grabado en un arroyo tupido de zarzas que hace de linde entre un olivar con el suelo cubierto de hierba y un trigal ya segado. Esta grabación es la segunda de tres que se han tomado en un mismo punto. Corresponde a plena noche y va precedida por la del anochecer http://www.xeno-canto.org/explore?query=sonus+naturalis+loc%3A%22arroyo+los+centinales%2C+hinojos%2C+huelva%2C+andaluc%C3%ADa%22+cnt%3A%22Spain%22+rmk%3A%22Anochecer%22+rec%3A%22Jos%C3%A9+Carlos+sires%22 y le sigue la del amanecer http://www.xeno-canto.org/explore?query=Sonus+naturalis+rmk%3A%22amanecer%22+rec%3A%22Jos%C3%A9+Carlos+Sires%22","yes","no","Strix aluco","Luscinia megarhynchos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-322006.mp3"
377845,"Sonus","naturalis","","Soundscape","Esperanza Poveda","Spain","galaroza, huelva, andalucía",37.9311,-6.6762,"call, female, male, song","//www.xeno-canto.org/377845/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/377845","no score","?","2017-05-03","?","XC377845-songscape 1 (esperanza poveda) galaroza 03-05-2017.mp3","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC377845-small.png","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC377845-med.png","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC377845-large.png","//www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC377845-full.png","1:23","2017-06-30",NA,"El hábitat es bosque serrano de clima suave, algo poco común en estas latitudes, con roble melojo y quejigo además de plantaciones de castaño. El sotobosque es de helechos además de toda una rica comunidad de matorral mediterráneo.","unknown","unknown","Luscinia megarhynchos","Aegithalos caudatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-377845.mp3"
400241,"Sonus","naturalis","","Soundscape","José Carlos Sires","Spain","Parque Periurbano Los Villares, Córdoba, Andalucía",37.9804,-4.8084,"call, female, flight call, male, song, splash, wingsong","//www.xeno-canto.org/400241/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/400241","B","?","2017-09-14","500","XC400241-songscape 1-2, los villares,14-09-2017.mp3","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC400241-small.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC400241-med.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC400241-large.png","//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC400241-full.png","21:40","2018-01-22",NA,"Parte 2 de 7: paisaje sonoro grabado al amanecer en una pequeña charca rodeada de zarzas y ubicada en una zona umbría de bosque de pinos y encinas con matorral. En ese momento el agua es escasa y por ser este uno de los pocos puntos donde la hay, los pájaros van a beber y bañarse.","no","no","Erithacus rubecula","Turdus merula","Troglodytes troglodytes","Sylvia atricapilla","Sylvia melanocephala","Fringilla coelebs","Loxia curvirostra","Garrulus glandarius","Parus major","Sitta europaea","Coccothraustes coccothraustes","Certhia brachydactyla","Lophophanes cristatus","Merops apiaster","Cyanopica cooki","Cyanistes caeruleus","Phylloscopus ibericus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-400241.mp3"
156938,"Sonus","naturalis","","Soundscape","david m","United Kingdom","Ryedale District (near  West Lutton), North Yorkshire, England",54.1247,-0.5662,"call, female, male, song","//www.xeno-canto.org/156938/download","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/156938","A","05:30","2011-05-17","100","XC156938-T20.mp3","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC156938-small.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC156938-med.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC156938-large.png","//www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC156938-full.png","4:09","2013-12-06",NA,"Soundscape near willow warblers nest ... not filtered ... binaural dummy head ... male willow warbler singing ...","no","no","Turdus merula","Phylloscopus trochilus","Emberiza citrinella","Phasianus colchicus","Columba palumbus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sonus naturalis","mp3//Sonus-naturalis-156938.mp3"
